return_date,ticker,close_price,daily_return
2015-07-31,AAPL,27.084754943847656,-0.00874407305865954
2015-08-03,AAPL,26.446144104003906,-0.02357823953614213
2015-08-04,AAPL,25.59766387939453,-0.03208332455849083
2015-08-05,AAPL,25.76735496520996,0.006629162982018322
2015-08-06,AAPL,25.823429107666016,0.0021761699069138274
2015-08-07,AAPL,25.910905838012695,0.0033874947429313185
2015-08-10,AAPL,26.852964401245117,0.03635760822573686
2015-08-11,AAPL,25.455585479736328,-0.05203816236556724
2015-08-12,AAPL,25.848106384277344,0.015419834081344508
2015-08-13,AAPL,25.827919006347656,-0.0007810002647609116
2015-08-14,AAPL,26.009601593017578,0.0070343486296851054
2015-08-17,AAPL,26.278759002685547,0.010348386487404992
2015-08-18,AAPL,26.13072967529297,-0.005633041019077467
2015-08-19,AAPL,25.796520233154297,-0.012789900867355875
2015-08-20,AAPL,25.267175674438477,-0.02051999858630138
2015-08-21,AAPL,23.72176742553711,-0.06116268271585168
2015-08-24,AAPL,23.12961769104004,-0.024962294076772973
2015-08-25,AAPL,23.268678665161133,0.006012246980414249
2015-08-26,AAPL,24.603254318237305,0.057355025280157124
2015-08-27,AAPL,25.32773208618164,0.029446420322018607
2015-08-28,AAPL,25.410724639892578,0.0032767463517278106
2015-08-31,AAPL,25.291852951049805,-0.004678012552863375
2015-09-01,AAPL,24.16138458251953,-0.04469693741768144
2015-09-02,AAPL,25.197641372680664,0.04288896551528154
2015-09-03,AAPL,24.755781173706055,-0.017535776164100625
2015-09-04,AAPL,24.50904655456543,-0.009966747460293801
2015-09-08,AAPL,25.190914154052734,0.027821057745728073
2015-09-09,AAPL,24.706432342529297,-0.019232402943403892
2015-09-10,AAPL,25.249238967895508,0.02197025526958951
2015-09-11,AAPL,25.61707878112793,0.014568352483816716
2015-09-14,AAPL,25.863805770874023,0.0096313475808123
2015-09-15,AAPL,26.081382751464844,0.00841241163494355
2015-09-16,AAPL,26.110536575317383,0.001117802078607344
2015-09-17,AAPL,25.55202865600586,-0.02139013565272685
2015-09-18,AAPL,25.44661521911621,-0.004125442966144699
2015-09-21,AAPL,25.841373443603516,0.015513191875937693
2015-09-22,AAPL,25.43540382385254,-0.01571006357835314
2015-09-23,AAPL,25.641754150390625,0.00811272067733304
2015-09-24,AAPL,25.794273376464844,0.005948080820823876
2015-09-25,AAPL,25.729230880737305,-0.0025215866629871853
2015-09-28,AAPL,25.220073699951172,-0.019789055613291695
2015-09-29,AAPL,24.46194076538086,-0.030060694651014463
2015-09-30,AAPL,24.74007225036621,0.011369968051716084
2015-10-01,AAPL,24.578575134277344,-0.006527754424261123
2015-10-02,AAPL,24.758018493652344,0.007300803988622873
2015-10-05,AAPL,24.847745895385742,0.0036241754062993348
2015-10-06,AAPL,24.966615676879883,0.004783926155499385
2015-10-07,AAPL,24.847745895385742,-0.004761149169457468
2015-10-08,AAPL,24.56063461303711,-0.011554822057398328
2015-10-09,AAPL,25.14830207824707,0.023927210125833653
2015-10-12,AAPL,25.031660079956055,-0.004638165945680672
2015-10-13,AAPL,25.074289321899414,0.0017030129766539837
2015-10-14,AAPL,24.719884872436523,-0.01413417724080257
2015-10-15,AAPL,25.089982986450195,0.014971676280998603
2015-10-16,AAPL,24.90605354309082,-0.0073307918725455945
2015-10-19,AAPL,25.06082534790039,0.00621422436685104
2015-10-20,AAPL,25.518400192260742,0.01825857041849921
2015-10-21,AAPL,25.516149520874023,-8.819798144721336e-05
2015-10-22,AAPL,25.906429290771484,0.01529540221490655
2015-10-23,AAPL,26.709413528442383,0.030995558232216114
2015-10-26,AAPL,25.857080459594727,-0.031911335976734234
2015-10-27,AAPL,25.693340301513672,-0.006332507582861968
2015-10-28,AAPL,26.752025604248047,0.041204658106365644
2015-10-29,AAPL,27.03464126586914,0.010564271498611832
2015-10-30,AAPL,26.803625106811523,-0.00854519047564617
2015-11-02,AAPL,27.18044090270996,0.014058389281182748
2015-11-03,AAPL,27.49220848083496,0.011470291421722845
2015-11-04,AAPL,27.364362716674805,-0.004650254425695888
2015-11-05,AAPL,27.23821449279785,-0.004609945613682553
2015-11-06,AAPL,27.269750595092773,0.001157788896304579
2015-11-09,AAPL,27.159381866455078,-0.004047295124787742
2015-11-10,AAPL,26.30339813232422,-0.031517055076577316
2015-11-11,AAPL,26.154726028442383,-0.005652201405077495
2015-11-12,AAPL,26.066871643066406,-0.003359025259161097
2015-11-13,AAPL,25.305500030517578,-0.029208399955862996
2015-11-16,AAPL,25.71997833251953,0.01637898091332346
2015-11-17,AAPL,25.609601974487305,-0.004291463880926716
2015-11-18,AAPL,26.4205322265625,0.03166508612211372
2015-11-19,AAPL,26.75616455078125,0.012703465673614023
2015-11-20,AAPL,26.873300552368164,0.004377907056319685
2015-11-23,AAPL,26.52414894104004,-0.012992509448094491
2015-11-24,AAPL,26.778682708740234,0.009596302911207166
2015-11-25,AAPL,26.587221145629883,-0.007149775259402968
2015-11-27,AAPL,26.537660598754883,-0.00186407397010524
2015-11-30,AAPL,26.64803695678711,0.00415923467034629
2015-12-01,AAPL,26.431795120239258,-0.008114737941054107
2015-12-02,AAPL,26.193023681640625,-0.009033493090894962
2015-12-03,AAPL,25.949739456176758,-0.009288130626720736
2015-12-04,AAPL,26.812477111816406,0.03324648623530946
2015-12-07,AAPL,26.643539428710938,-0.006300711508337886
2015-12-08,AAPL,26.632272720336914,-0.0004228683056232141
2015-12-09,AAPL,26.044347763061523,-0.022075658485820493
2015-12-10,AAPL,26.168241500854492,0.0047570297755232804
2015-12-11,AAPL,25.49471664428711,-0.025738254385392678
2015-12-14,AAPL,25.337038040161133,-0.006184756093820298
2015-12-15,AAPL,24.888771057128906,-0.017692162056262783
2015-12-16,AAPL,25.080244064331055,0.0076931483182776095
2015-12-17,AAPL,24.54863739013672,-0.021196232095300194
2015-12-18,AAPL,23.884122848510742,-0.027069304542865158
2015-12-21,AAPL,24.176952362060547,0.01226042569815644
2015-12-22,AAPL,24.154428482055664,-0.0009316261068631482
2015-12-23,AAPL,24.465286254882812,0.012869597517411124
2015-12-24,AAPL,24.334640502929688,-0.005340045916162106
2015-12-28,AAPL,24.062070846557617,-0.011200891023611215
2015-12-29,AAPL,24.49457550048828,0.01797453995912157
2015-12-30,AAPL,24.174705505371094,-0.013058809494812862
2015-12-31,AAPL,23.710674285888672,-0.019194906816106805
2016-01-04,AAPL,23.730947494506836,0.0008550245502816356
2016-01-05,AAPL,23.136268615722656,-0.025059213456261498
2016-01-06,AAPL,22.68349266052246,-0.019569964488245217
2016-01-07,AAPL,21.726152420043945,-0.04220426963368984
2016-01-08,AAPL,21.84103012084961,0.005287530833102405
2016-01-11,AAPL,22.194686889648438,0.01619231175645086
2016-01-12,AAPL,22.516809463500977,0.014513499354783743
2016-01-13,AAPL,21.93788719177246,-0.025710670628844245
2016-01-14,AAPL,22.417688369750977,0.021870892752081428
2016-01-15,AAPL,21.879318237304688,-0.02401541691393716
2016-01-19,AAPL,21.773456573486328,-0.004838435214030712
2016-01-20,AAPL,21.802736282348633,0.0013447432548656657
2016-01-21,AAPL,21.692359924316406,-0.00506250025697863
2016-01-22,AAPL,22.845685958862305,0.053167384211298296
2016-01-25,AAPL,22.399669647216797,-0.019522999329004143
2016-01-26,AAPL,22.5235652923584,0.005531137159292765
2016-01-27,AAPL,21.04361915588379,-0.06570656631242622
2016-01-28,AAPL,21.19454002380371,0.007171811407626905
2016-01-29,AAPL,21.92662811279297,0.034541353016722454
2016-02-01,AAPL,21.721643447875977,-0.009348663363218823
2016-02-02,AAPL,21.282392501831055,-0.020221809970270566
2016-02-03,AAPL,21.7036190032959,0.019792253217235878
2016-02-04,AAPL,21.878015518188477,0.008035365662569571
2016-02-05,AAPL,21.2936954498291,-0.026708092782619874
2016-02-08,AAPL,21.517906188964844,0.01052944237246245
2016-02-09,AAPL,21.513378143310547,-0.00021043151757116352
2016-02-10,AAPL,21.350311279296875,-0.007579788861024395
2016-02-11,AAPL,21.221216201782227,-0.006046519688911012
2016-02-12,AAPL,21.286893844604492,0.003094904749933791
2016-02-16,AAPL,21.887075424194336,0.028194887613533615
2016-02-17,AAPL,22.22226333618164,0.015314422118579696
2016-02-18,AAPL,21.801010131835938,-0.01895635912386251
2016-02-19,AAPL,21.751182556152344,-0.002285562704767985
2016-02-22,AAPL,21.941421508789062,0.008746142980759819
2016-02-23,AAPL,21.445430755615234,-0.02260522423194633
2016-02-24,AAPL,21.7647705078125,0.014890806150566593
2016-02-25,AAPL,21.914249420166016,0.006867929634261971
2016-02-26,AAPL,21.94822120666504,0.0015502144676586838
2016-02-29,AAPL,21.898399353027344,-0.0022699722755922247
2016-03-01,AAPL,22.768077850341797,0.03971424958026559
2016-03-02,AAPL,22.81791114807129,0.0021887353889535888
2016-03-03,AAPL,22.98776626586914,0.007443938084236379
2016-03-04,AAPL,23.329748153686523,0.0148766906650315
2016-03-07,AAPL,23.071563720703125,-0.011066747539775768
2016-03-08,AAPL,22.881324768066406,-0.008245602896261861
2016-03-09,AAPL,22.901704788208008,0.0008906835748445641
2016-03-10,AAPL,22.913028717041016,0.00049445789899627
2016-03-11,AAPL,23.159894943237305,0.010774054763554197
2016-03-14,AAPL,23.218780517578125,0.002542566556763104
2016-03-15,AAPL,23.685327529907227,0.020093519208551625
2016-03-16,AAPL,24.00013542175293,0.013291261919354813
2016-03-17,AAPL,23.961641311645508,-0.0016039122042841303
2016-03-18,AAPL,23.98880958557129,0.0011338235796301
2016-03-21,AAPL,23.98655128479004,-9.413976017413894e-05
2016-03-22,AAPL,24.16999053955078,0.007647587707911185
2016-03-23,AAPL,24.036376953125,-0.0055280777295771966
2016-03-24,AAPL,23.932188034057617,-0.004334634927325776
2016-03-28,AAPL,23.823486328125,-0.004542071363384137
2016-03-29,AAPL,24.387420654296875,0.02367136020331828
2016-03-30,AAPL,24.813201904296875,0.017459052190703206
2016-03-31,AAPL,24.684110641479492,-0.0052025233710377705
2016-04-01,AAPL,24.910585403442383,0.0091749208732812
2016-04-04,AAPL,25.1665096282959,0.010273713793099049
2016-04-05,AAPL,24.86981773376465,-0.01178915546547088
2016-04-06,AAPL,25.130268096923828,0.010472548128311221
2016-04-07,AAPL,24.582189559936523,-0.02180949820644351
2016-04-08,AAPL,24.6093692779541,0.0011056670908549115
2016-04-11,AAPL,24.690900802612305,0.0033130278040585104
2016-04-12,AAPL,25.012502670288086,0.013025116833394579
2016-04-13,AAPL,25.37487030029297,0.0144874599228062
2016-04-14,AAPL,25.38846206665039,0.0005356388504285103
2016-04-15,AAPL,24.87887954711914,-0.02007142134854334
2016-04-18,AAPL,24.342126846313477,-0.021574633206012606
2016-04-19,AAPL,24.213027954101562,-0.0053035173560220805
2016-04-20,AAPL,24.262849807739258,0.002057646558379256
2016-04-21,AAPL,24.00013542175293,-0.010827845371343292
2016-04-22,AAPL,23.93446159362793,-0.002736394064905001
2016-04-25,AAPL,23.798568725585938,-0.005677707330511761
2016-04-26,AAPL,23.633228302001953,-0.006947494426680634
2016-04-27,AAPL,22.15432357788086,-0.06257734682805971
2016-04-28,AAPL,21.47714614868164,-0.030566378017305884
2016-04-29,AAPL,21.23027801513672,-0.01149445703055274
2016-05-02,AAPL,21.20762825012207,-0.0010668614418756217
2016-05-03,AAPL,21.55640411376953,0.01644577411174941
2016-05-04,AAPL,21.332197189331055,-0.010400942720092177
2016-05-05,AAPL,21.245607376098633,-0.004059113670472181
2016-05-06,AAPL,21.127120971679688,-0.0055769836240240345
2016-05-09,AAPL,21.143075942993164,0.0007551890924875071
2016-05-10,AAPL,21.2866268157959,0.00678949804606388
2016-05-11,AAPL,21.079275131225586,-0.009740936709448311
2016-05-12,AAPL,20.584810256958008,-0.023457394582563573
2016-05-13,AAPL,20.625831604003906,0.0019927969475468377
2016-05-16,AAPL,21.391433715820312,0.037118605761708334
2016-05-17,AAPL,21.302568435668945,-0.0041542461029924205
2016-05-18,AAPL,21.546377182006836,0.011445039929065981
2016-05-19,AAPL,21.4643611907959,-0.003806486376717988
2016-05-20,AAPL,21.696762084960938,0.010827291439015507
2016-05-23,AAPL,21.97247314453125,0.012707474898359106
2016-05-24,AAPL,22.307430267333984,0.015244397869982329
2016-05-25,AAPL,22.699350357055664,0.017569037985320612
2016-05-26,AAPL,22.879358291625977,0.007930091907425885
2016-05-27,AAPL,22.865686416625977,-0.0005975637439535886
2016-05-31,AAPL,22.75403594970703,-0.0048828828002190905
2016-06-01,AAPL,22.43503189086914,-0.014019669281659763
2016-06-02,AAPL,22.266420364379883,-0.007515546548337304
2016-06-03,AAPL,22.311994552612305,0.0020467676207769347
2016-06-06,AAPL,22.473764419555664,0.007250354358141475
2016-06-07,AAPL,22.56491470336914,0.0040558529542189525
2016-06-08,AAPL,22.54440689086914,-0.0009088362517469806
2016-06-09,AAPL,22.70619010925293,0.007176202025049205
2016-06-10,AAPL,22.519344329833984,-0.008228847663122707
2016-06-13,AAPL,22.179828643798828,-0.015076623948831469
2016-06-14,AAPL,22.207176208496094,0.0012329926049681195
2016-06-15,AAPL,22.134262084960938,-0.0032833586247341673
2016-06-16,AAPL,22.22768211364746,0.004220607324876502
2016-06-17,AAPL,21.721834182739258,-0.02275756546822394
2016-06-20,AAPL,21.6694278717041,-0.0024126098465846457
2016-06-21,AAPL,21.8539981842041,0.008517544329862625
2016-06-22,AAPL,21.7719669342041,-0.0037536037711988213
2016-06-23,AAPL,21.897289276123047,0.00575613321008972
2016-06-24,AAPL,21.28207015991211,-0.028095674695304718
2016-06-27,AAPL,20.97217559814453,-0.014561297817319963
2016-06-28,AAPL,21.32535743713379,0.016840495986525372
2016-06-29,AAPL,21.50992774963379,0.008654969232947396
2016-06-30,AAPL,21.783355712890625,0.012711709980592234
2016-07-01,AAPL,21.84943962097168,0.0030336881494319456
2016-07-05,AAPL,21.644365310668945,-0.009385792672957138
2016-07-06,AAPL,21.767406463623047,0.00568467364083225
2016-07-07,AAPL,21.860836029052734,0.004292177186373758
2016-07-08,AAPL,22.02944564819336,0.007712862349662508
2016-07-11,AAPL,22.09780502319336,0.003103091021521287
2016-07-12,AAPL,22.198060989379883,0.004536919666061623
2016-07-13,AAPL,22.072738647460938,-0.005645643643330089
2016-07-14,AAPL,22.51023292541504,0.019820570747546506
2016-07-15,AAPL,22.50794792175293,-0.00010150955210819212
2016-07-18,AAPL,22.74720001220703,0.010629671406999996
2016-07-19,AAPL,22.756317138671875,0.00040080214092075295
2016-07-20,AAPL,22.776826858520508,0.0009012758841271395
2016-07-21,AAPL,22.65605926513672,-0.005302213259728572
2016-07-22,AAPL,22.480606079101562,-0.007744205820698236
2016-07-25,AAPL,22.179828643798828,-0.013379418430464085
2016-07-26,AAPL,22.027158737182617,-0.006883277101371821
2016-07-27,AAPL,23.4581241607666,0.06496368599589131
2016-07-28,AAPL,23.774845123291016,0.013501546856595104
2016-07-29,AAPL,23.745220184326172,-0.0012460623323187203
2016-08-01,AAPL,24.164485931396484,0.01765684814946722
2016-08-02,AAPL,23.806751251220703,-0.014804150238966307
2016-08-03,AAPL,24.105241775512695,0.012538062045600817
2016-08-04,AAPL,24.254152297973633,0.0061775162368298275
2016-08-05,AAPL,24.62299156188965,0.015207262632173313
2016-08-08,AAPL,24.826894760131836,0.008281008330351725
2016-08-09,AAPL,24.927690505981445,0.00405994172140578
2016-08-10,AAPL,24.742122650146484,-0.007444245819340334
2016-08-11,AAPL,24.726085662841797,-0.000648165378995591
2016-08-12,AAPL,24.783361434936523,0.002316410809042768
2016-08-15,AAPL,25.081186294555664,0.012017129330943233
2016-08-16,AAPL,25.05827522277832,-0.0009134764005288565
2016-08-17,AAPL,25.021617889404297,-0.0014628833408574238
2016-08-18,AAPL,24.989545822143555,-0.0012817743202098164
2016-08-19,AAPL,25.053691864013672,0.0025669150742737568
2016-08-22,AAPL,24.85896110534668,-0.00777253746569373
2016-08-23,AAPL,24.936851501464844,0.003133292489098105
2016-08-24,AAPL,24.748994827270508,-0.007533295620070546
2016-08-25,AAPL,24.643617630004883,-0.004257837459706093
2016-08-26,AAPL,24.499279022216797,-0.005857038116528268
2016-08-29,AAPL,24.471797943115234,-0.0011217097073200621
2016-08-30,AAPL,24.283931732177734,-0.007676845459994253
2016-08-31,AAPL,24.306846618652344,0.0009436234102175867
2016-09-01,AAPL,24.451173782348633,0.005937716478020549
2016-09-02,AAPL,24.68027114868164,0.009369585622854393
2016-09-06,AAPL,24.673398971557617,-0.0002784482019109191
2016-09-07,AAPL,24.82459831237793,0.006128030475031299
2016-09-08,AAPL,24.173967361450195,-0.02620912301341527
2016-09-09,AAPL,23.626440048217773,-0.022649460266317534
2016-09-12,AAPL,24.15564727783203,0.0223989407009364
2016-09-13,AAPL,24.730670928955078,0.023804936564492563
2016-09-14,AAPL,25.605810165405273,0.035386797186548025
2016-09-15,AAPL,26.47635841369629,0.033998074759890695
2016-09-16,AAPL,26.327451705932617,-0.0056241385403908994
2016-09-19,AAPL,26.020462036132812,-0.011660439955555102
2016-09-20,AAPL,26.018177032470703,-8.781564520021767e-05
2016-09-21,AAPL,26.013591766357422,-0.00017623318142390154
2016-09-22,AAPL,26.258716583251953,0.009422951628369258
2016-09-23,AAPL,25.821157455444336,-0.01666338590541383
2016-09-26,AAPL,25.860097885131836,0.0015080822676014627
2016-09-27,AAPL,25.908206939697266,0.0018603585639591635
2016-09-28,AAPL,26.1052303314209,0.00760467106744267
2016-09-29,AAPL,25.699729919433594,-0.015533301443398262
2016-09-30,AAPL,25.899045944213867,0.007755568848587524
2016-10-03,AAPL,25.777631759643555,-0.0046879790410749855
2016-10-04,AAPL,25.887588500976562,0.004265587403772031
2016-10-05,AAPL,25.899045944213867,0.0004425844159594572
2016-10-06,AAPL,26.09148597717285,0.007430390809510801
2016-10-07,AAPL,26.130435943603516,0.001492822848983888
2016-10-10,AAPL,26.586334228515625,0.017447021775528704
2016-10-11,AAPL,26.643604278564453,0.0021541160792073466
2016-10-12,AAPL,26.881853103637695,0.008942064391225024
2016-10-13,AAPL,26.79939079284668,-0.003067582821507764
2016-10-14,AAPL,26.948299407958984,0.005556417914994283
2016-10-17,AAPL,26.92996597290039,-0.0006803188127403326
2016-10-18,AAPL,26.911643981933594,-0.0006803570039870532
2016-10-19,AAPL,26.83146095275879,-0.002979492045474208
2016-10-20,AAPL,26.817716598510742,-0.0005122477032557526
2016-10-21,AAPL,26.712329864501953,-0.003929742997382579
2016-10-24,AAPL,26.952877044677734,0.009005099195613209
2016-10-25,AAPL,27.0903263092041,0.005099613829667504
2016-10-26,AAPL,26.480945587158203,-0.022494403171469335
2016-10-27,AAPL,26.226655960083008,-0.009602739684587136
2016-10-28,AAPL,26.052547454833984,-0.006638608655027078
2016-10-31,AAPL,26.01130485534668,-0.0015830543849427725
2016-11-01,AAPL,25.541662216186523,-0.01805532793421627
2016-11-02,AAPL,25.564565658569336,0.0008967091565519336
2016-11-03,AAPL,25.290555953979492,-0.010718339918206032
2016-11-04,AAPL,25.062585830688477,-0.009014041593464639
2016-11-07,AAPL,25.424100875854492,0.014424491056439503
2016-11-08,AAPL,25.573780059814453,0.005887295078431443
2016-11-09,AAPL,25.532331466674805,-0.0016207456638285267
2016-11-10,AAPL,24.820802688598633,-0.02786775579053058
2016-11-11,AAPL,24.96816635131836,0.00593710302477124
